emotion;hashtag;value
fear;stopping;5,88649E+13
fear;arrived;5,88234E+13
fear;bleeding;5,87638E+14
fear;decisions;5,87073E+14
fear;#believeacoustic;5,86713E+14
fear;practical;5,85077E+14
fear;measure;5,85077E+14
fear;whether;5,83897E+14
fear;worries;5,83678E+13
fear;#blackfriday;5,83678E+13
fear;desperately;5,80474E+14
fear;dose;5,80474E+14
fear;schedule;5,80329E+14
fear;36;5,79645E+14
fear;gut;5,78904E+14
fear;stalking;5,77635E+14
fear;instant;5,77635E+14
fear;elevator;5,76131E+14
fear;#the;5,75512E+14
fear;#omg;5,74736E+14
fear;june;5,72828E+14
fear;hiding;5,7123E+14
fear;dress;5,67966E+14
fear;safe;5,67397E+14
fear;xmas;5,67004E+14
fear;bombs;5,65659E+14
fear;expose;5,65659E+14
fear;mailbox;5,65659E+14
fear;00am;5,65659E+14
fear;19th;5,65659E+14
fear;replacing;5,65659E+14
fear;port;5,65659E+14
fear;slipped;5,65659E+14
fear;blu;5,65659E+14
fear;transit;5,65659E+14
fear;baltimore;5,65659E+14
fear;pigeon;5,65659E+14
fear;printed;5,65659E+14
fear;striker;5,65659E+14
fear;multi;5,65659E+14
fear;palace;5,65659E+14
fear;27th;5,65659E+14
fear;crawled;5,65659E+14
fear;ra;5,65659E+14
fear;5%;5,65659E+14
fear;careful;5,65659E+14
fear;firework;5,65659E+14
fear;outs;5,65659E+14
fear;emerson;5,65659E+14
fear;hyped;5,65659E+14
fear;future;5,65659E+14
fear;#scandal;5,65659E+14
fear;weigh;5,65659E+14
fear;tampa;5,65659E+14
fear;ut;5,65659E+14
fear;cambridge;5,65659E+14
fear;berlin;5,65659E+14
fear;accidents;5,65659E+14
fear;#secondaryschoolmemories;5,65659E+14
fear;gps;5,65659E+14
fear;fragile;5,65659E+14
fear;groceries;5,65659E+14
fear;tri;5,65659E+14
fear;demons;5,65659E+14
fear;mere;5,65659E+14
fear;abandon;5,65659E+14
fear;swinging;5,65659E+14
fear;flu;5,65659E+14
fear;immediate;5,65659E+14
fear;7pm;5,65659E+14
fear;uncomfortable;5,65659E+14
fear;reunited;5,65659E+14
fear;#at;5,65659E+14
fear;stove;5,65659E+14
fear;amsterdam;5,65659E+14
fear;economic;5,65659E+14
fear;slowest;5,65659E+14
fear;timer;5,65659E+14
fear;chainsaw;5,65659E+14
fear;curtain;5,65659E+14
fear;lily;5,65659E+14
fear;visitors;5,65659E+14
fear;owns;5,65659E+14
fear;flys;5,65659E+14
fear;minute;5,63311E+14
fear;driving;5,61935E+14
fear;roads;5,60863E+14
fear;wedding;5,58474E+14
fear;ceiling;5,57627E+14
fear;letters;5,56443E+14
fear;fly;5,5609E+14
fear;tests;5,55575E+14
fear;protect;5,54848E+14
fear;released;5,53825E+14
fear;dunno;5,53237E+14
fear;freaking;5,51567E+14
fear;slower;5,50155E+14
fear;unknown;5,4913E+14
fear;stronger;5,48565E+14
fear;*sigh*;5,46611E+14
fear;dec;5,46611E+14
fear;cockroach;5,46611E+14
fear;lineup;5,46611E+14
fear;decorate;5,4504E+14
fear;rush;5,44336E+13
fear;mt;5,43186E+14
fear;melt;5,43186E+14
fear;23;5,41562E+14
fear;speech;5,41402E+14
fear;battery;5,41186E+14
fear;14th;5,40967E+13
fear;entering;5,40967E+13
fear;situations;5,40967E+13
fear;lololol;5,40967E+13
fear;#dream;5,3826E+14
fear;circles;5,3826E+14
fear;releases;5,3826E+14
fear;traveling;5,3826E+14
fear;topics;5,3826E+14
fear;northern;5,3826E+14
fear;#confession;5,3826E+14
fear;piercing;5,37221E+14
fear;gpa;5,36672E+14
fear;choked;5,34888E+14
fear;#hyper;5,34888E+14
fear;competitive;5,34888E+14
fear;nash;5,34888E+14
fear;awk;5,34888E+14
fear;o_o;5,34888E+14
fear;reckless;5,34888E+14
fear;binge;5,34888E+14
fear;#imaceleb;5,34888E+14
fear;indoor;5,32869E+13
fear;21st;5,32434E+14
fear;route;5,31758E+13
fear;false;5,31758E+13
fear;fast;5,31231E+14
fear;#49ers;5,30568E+14
fear;coping;5,30568E+14
fear;pharmacy;5,30568E+14
fear;realistic;5,30568E+14
fear;yayyy;5,30568E+14
fear;gr8;5,30568E+14
fear;pg;5,30568E+14
fear;#soclose;5,30568E+14
fear;suffer;5,30568E+14
fear;#p2;5,30568E+14
fear;schedules;5,30568E+14
fear;germs;5,30568E+14
fear;booked;5,29727E+14
fear;calm;5,28176E+14
fear;approach;5,27919E+14
fear;shops;5,26439E+13
fear;rumble;5,24837E+14
fear;destined;5,24837E+14
fear;rushing;5,24837E+14
fear;agrees;5,24837E+14
fear;suprise;5,24837E+14
fear;outfits;5,24837E+14
fear;underwater;5,24837E+14
fear;panto;5,24837E+14
fear;uncertainty;5,24837E+14
fear;av;5,24837E+14
fear;resolved;5,24837E+14
fear;guards;5,24837E+14
fear;shadows;5,24837E+14
fear;nov;5,24837E+14
fear;nottingham;5,24837E+14
fear;isaiah;5,24837E+14
fear;wounds;5,24837E+14
fear;boards;5,24837E+14
fear;wether;5,24837E+14
fear;62;5,24837E+14
fear;convention;5,24837E+14
fear;folded;5,24837E+14
fear;shiz;5,24837E+14
fear;30mins;5,24837E+14
fear;jury;5,24837E+14
fear;brace;5,22487E+14
fear;ideas;5,22174E+14
fear;9th;5,21207E+14
fear;security;5,18031E+14
fear;#can;5,16869E+14
fear;toooo;5,16869E+14
fear;activities;5,16869E+14
fear;spine;5,16869E+14
fear;24;5,15846E+14
fear;nephew;5,15469E+14
fear;driven;5,13473E+14
fear;massacre;5,13473E+14
fear;stores;5,13473E+14
fear;pre;5,12737E+14
fear;pressing;5,11592E+14
fear;meow;5,11592E+14
fear;bae;5,11592E+14
fear;weapons;5,11592E+14
fear;crash;5,11592E+14
fear;forgotten;5,10599E+14
fear;48;5,10397E+14
fear;tick;5,0957E+14
fear;deer;5,09147E+14
fear;accidentally;5,0594E+14
fear;texans;5,05035E+14
fear;supply;5,05035E+14
fear;gel;5,05035E+14
fear;tmr;5,05035E+14
fear;participating;5,05035E+14
fear;officials;5,05035E+14
fear;includes;5,05035E+14
fear;wink;5,05035E+14
fear;todd;5,05035E+14
fear;lump;5,05035E+14
fear;ordinary;5,05035E+14
fear;tripping;5,05035E+14
fear;clicked;5,05035E+14
fear;snowball;5,05035E+14
fear;gahh;5,05035E+14
fear;began;5,05035E+14
fear;overtime;5,01121E+13
fear;dragging;5,01121E+13
fear;confidence;5,0052E+13
fear;ay;4,99701E+14
fear;relief;4,99701E+14
fear;sweetie;4,99701E+14
fear;warning;4,99701E+14
fear;relaxed;4,9852E+14
fear;apocalypse;4,98001E+14
fear;#meh;4,96666E+13
fear;stash;4,96666E+13
fear;#cheer;4,96666E+13
fear;qualified;4,96666E+13
fear;kent;4,96666E+13
fear;beware;4,96666E+13
fear;turkish;4,96666E+13
fear;safety;4,96666E+13
fear;w/out;4,96666E+13
fear;soon;4,94293E+14
fear;suicide;4,93967E+14
fear;month;4,93406E+14
fear;surface;4,93339E+14
fear;rescue;4,93339E+14
fear;lax;4,93339E+14
fear;rumour;4,93339E+14
fear;relieved;4,93339E+14
fear;exploded;4,93339E+14
fear;rear;4,93339E+14
fear;tight;4,91916E+14
fear;#lakers;4,91551E+14
fear;severe;4,91551E+14
fear;physical;4,90936E+14
fear;rang;4,90436E+14
fear;18th;4,90436E+14
fear;insomnia;4,89673E+14
fear;days;4,88722E+14
fear;checked;4,86819E+14
fear;identify;4,85617E+14
fear;seeds;4,85617E+14
fear;positively;4,85617E+14
fear;nest;4,85617E+14
fear;stil;4,85617E+14
fear;#homeland;4,85617E+14
fear;stared;4,85617E+14
fear;monologue;4,85617E+14
fear;beanie;4,85617E+14
fear;#believetour;4,85617E+14
fear;confession;4,85617E+14
fear;#determination;4,85617E+14
fear;scheme;4,85617E+14
fear;anddd;4,85617E+14
fear;offers;4,85617E+14
fear;infected;4,85617E+14
fear;captured;4,85617E+14
fear;thugs;4,85617E+14
fear;tractor;4,85617E+14
fear;oxford;4,85617E+14
fear;confirm;4,85617E+14
fear;jammed;4,85617E+14
fear;cubicle;4,85617E+14
fear;loneliness;4,85617E+14
fear;heather;4,85617E+14
fear;#roadtrip;4,85617E+14
fear;doorbell;4,85617E+14
fear;nearby;4,85617E+14
fear;itching;4,85617E+14
fear;postman;4,85617E+14
fear;finals;4,84244E+14
fear;purse;4,83216E+14
fear;messy;4,82662E+14
fear;mentally;4,80666E+14
fear;37;4,80137E+14
fear;emails;4,79828E+13
fear;expectations;4,79482E+14
fear;sorta;4,78648E+14
fear;forms;4,78648E+14
fear;#thoughts;4,78648E+14
fear;germany;4,78648E+14
fear;store;4,77908E+14
fear;midterm;4,7729E+14
fear;bomb;4,76607E+14
fear;#killme;4,76047E+14
fear;facing;4,76047E+14
fear;injuries;4,76047E+14
fear;develop;4,76047E+14
fear;choking;4,76047E+14
fear;bugger;4,76047E+14
fear;writes;4,76047E+14
fear;derby;4,76047E+14
fear;bees;4,76047E+14
fear;#election2012;4,76047E+14
fear;tickets;4,75275E+14
fear;roof;4,74687E+14
fear;risk;4,73852E+14
fear;february;4,73136E+14
fear;34;4,72878E+14
fear;havnt;4,72878E+14
fear;#headache;4,72327E+14
fear;envy;4,70349E+14
fear;leak;4,70349E+14
fear;remaining;4,70349E+14
fear;approved;4,70349E+14
fear;cast;4,70349E+14
fear;drowning;4,70349E+14
fear;conflict;4,70349E+14
fear;stoked;4,68285E+14
fear;package;4,67917E+14
fear;preparing;4,6596E+14
fear;patience;4,64563E+14
fear;authority;4,63877E+14
fear;butterfly;4,63877E+14
fear;outage;4,63877E+14
fear;indoors;4,63877E+14
fear;brief;4,63877E+14
fear;ultra;4,63877E+14
fear;worms;4,63877E+14
fear;apt;4,63877E+14
fear;installed;4,63877E+14
fear;capacity;4,63877E+14
fear;lizard;4,63877E+14
fear;realizes;4,63877E+14
fear;#fuck;4,63502E+14
fear;beating;4,6338E+14
fear;left;4,63095E+14
fear;nerve;4,63005E+14
fear;dying;4,62914E+14
fear;haircut;4,62802E+14
fear;#snow;4,62119E+14
fear;shark;4,61862E+14
fear;leads;4,61862E+14
fear;playoff;4,61862E+14
fear;flops;4,60299E+14
fear;#motivated;4,60299E+14
fear;#endoftheworld;4,60299E+14
fear;mocks;4,60299E+14
fear;jewelry;4,60299E+14
fear;potential;4,59437E+14
fear;reports;4,5905E+14
fear;mon;4,58414E+14
fear;causing;4,57179E+14
fear;loading;4,5646E+14
fear;achieve;4,5646E+14
fear;bee;4,55311E+14
fear;horrific;4,55311E+14
fear;revision;4,5507E+14
fear;attacked;4,53741E+14
fear;apartment;4,52719E+14
fear;bread;4,51249E+14
fear;explode;4,50884E+14
fear;meet;4,50729E+14
fear;alarm;4,50538E+14
fear;pray;4,49184E+14
fear;bathtub;4,47876E+14
fear;78;4,47876E+14
fear;psychic;4,47876E+14
fear;fiction;4,47876E+14
fear;earring;4,47876E+14
fear;25th;4,47876E+14
fear;streets;4,47876E+14
fear;fyi;4,47876E+14
fear;arrival;4,47876E+14
fear;strive;4,47876E+14
fear;24hrs;4,47876E+14
fear;nelson;4,47876E+14
fear;sidewalk;4,47876E+14
fear;demon;4,47876E+14
fear;ins;4,47876E+14
fear;#dying;4,47876E+14
fear;qualify;4,47876E+14
fear;insists;4,47876E+14
fear;armed;4,47876E+14
fear;increasing;4,47876E+14
fear;stuffing;4,47876E+14
fear;emailed;4,47876E+14
fear;possibilities;4,47876E+14
fear;military;4,47876E+14
fear;various;4,47876E+14
fear;flickering;4,47876E+14
fear;repeated;4,47876E+14
fear;contagious;4,47876E+14
fear;93;4,47876E+14
fear;hahahahah;4,47876E+14
fear;element;4,47876E+14
fear;26th;4,47876E+14
fear;assist;4,47876E+14
fear;shaun;4,47876E+14
fear;shield;4,47876E+14
fear;college;4,45811E+14
fear;less;4,44398E+14
fear;tuesday;4,4424E+14
fear;classes;4,43936E+14
fear;find;4,43149E+13
fear;friday;4,4296E+14
fear;causes;4,42045E+14
fear;con;4,42045E+14
fear;gate;4,41362E+14
fear;#shopping;4,40496E+14
fear;skip;4,40496E+14
fear;brain;4,40386E+12
fear;physically;4,40154E+14
fear;draft;4,39971E+14
fear;medical;4,39971E+14
fear;zombie;4,39971E+14
fear;spinning;4,39366E+14
fear;rejected;4,37826E+14
fear;tease;4,37826E+14
fear;vehicle;4,37826E+14
fear;orlando;4,35606E+14
fear;maps;4,35606E+14
fear;lists;4,35606E+14
fear;vom;4,35606E+14
fear;easter;4,35606E+14
fear;quickly;4,35258E+14
fear;chief;4,34083E+14
fear;grab;4,32973E+14
fear;jo;4,32128E+14
fear;39;4,32128E+14
fear;830;4,32128E+14
fear;meeee;4,32128E+14
fear;erased;4,32128E+14
fear;os;4,32128E+14
fear;audience;4,32128E+14
fear;sh;4,32128E+14
fear;pursue;4,32128E+14
fear;mumbai;4,32128E+14
fear;ruby;4,32128E+14
fear;editor;4,32128E+14
fear;landlord;4,32128E+14
fear;servers;4,32128E+14
fear;stairs;4,29527E+14
fear;psycho;4,29527E+14
fear;depends;4,29527E+14
fear;flew;4,28458E+14
fear;excited;4,28259E+14
fear;start;4,28059E+14
fear;november;4,26734E+14
fear;hospital;4,2666E+14
fear;heart;4,26049E+14
fear;reminding;4,25897E+14
fear;alice;4,25897E+14
fear;balloons;4,25897E+14
fear;week;4,24995E+14
fear;#thinking;4,21765E+14
fear;winding;4,20477E+14
fear;holder;4,20477E+14
fear;6pm;4,20477E+14
fear;#lost;4,20477E+14
fear;motivate;4,20477E+14
fear;woop;4,20477E+14
fear;thoughts;4,20097E+14
fear;remote;4,19947E+14
fear;calc;4,19477E+13
fear;alarms;4,19056E+14
fear;lacrosse;4,18023E+14
fear;horribly;4,18023E+14
fear;realization;4,18023E+14
fear;bama;4,16624E+14
fear;steps;4,16128E+14
fear;july;4,15086E+14
fear;defo;4,14619E+14
fear;laser;4,11509E+14
fear;tonsils;4,11509E+14
fear;sketch;4,11509E+14
fear;helpless;4,11509E+14
fear;froze;4,11509E+14
fear;#collegeprobs;4,11509E+14
fear;uhhhh;4,11509E+14
fear;equally;4,11509E+14
fear;warned;4,11509E+14
fear;electricity;4,11509E+14
fear;agony;4,11509E+14
fear;positions;4,11509E+14
fear;cleaners;4,11509E+14
fear;incomplete;4,11509E+14
fear;state;4,11509E+14
fear;hull;4,11509E+14
fear;gt;4,11509E+14
fear;madison;4,11509E+14
fear;fiscal;4,11509E+14
fear;vicky;4,11509E+14
fear;phoned;4,11509E+14
fear;docs;4,11509E+14
fear;#tension;4,11509E+14
fear;#madness;4,11509E+14
fear;stroke;4,11509E+14
fear;marshall;4,11509E+14
fear;ure;4,11509E+14
fear;heading;4,10393E+14
fear;mark;4,09849E+14
fear;feelin;4,0941E+14
fear;enemy;4,09207E+14
fear;1/2;4,07756E+14
fear;bleed;4,07054E+14
fear;flashing;4,07054E+14
fear;19;4,06758E+14
fear;near;4,06296E+13
fear;wondering;4,06204E+13
fear;signing;4,06029E+14
fear;planning;4,05036E+14
fear;studied;4,04391E+14
fear;carol;4,04391E+14
fear;#walkingdead;4,04391E+14
fear;#night;4,04391E+14
fear;suffering;4,04391E+14
fear;com;4,04391E+14
fear;29;4,0314E+14
fear;university;4,0262E+14
fear;#death;4,02334E+14
fear;51;4,01356E+14
fear;neil;4,01356E+14
fear;googling;4,01356E+14
fear;payday;4,01356E+14
fear;possession;4,01356E+14
fear;firm;4,01356E+14
fear;blinking;4,01356E+14
fear;tucked;4,01356E+14
fear;800;4,01356E+14
fear;hobo;4,01356E+14
fear;sixth;4,01356E+14
fear;maximum;4,01356E+14
fear;gah;3,99674E+13
fear;mason;3,98605E+14
fear;#nerd;3,98605E+14
fear;consequences;3,98605E+14
fear;fifth;3,98605E+14
fear;campaign;3,98605E+14
fear;dresses;3,98605E+14
fear;assume;3,97866E+14
fear;launch;3,97324E+14
fear;list;3,97037E+14
fear;slightly;3,96583E+14
fear;feeling;3,96353E+14
fear;arghhh;3,93809E+14
fear;philly;3,93809E+14
fear;screamed;3,93809E+14
fear;cali;3,93809E+14
fear;#gop;3,93809E+14
fear;waits;3,93809E+14
fear;agenda;3,93809E+14
fear;#world;3,93809E+14
fear;hoop;3,93809E+14
fear;#dance;3,93809E+14
fear;verge;3,93809E+14
fear;tmrw;3,93809E+14
fear;dealt;3,93809E+14
fear;lined;3,93809E+14
fear;thinking;3,91167E+14
fear;updating;3,89769E+14
fear;pace;3,89769E+14
fear;5am;3,89769E+14
fear;closes;3,89769E+14
fear;crawl;3,89769E+14
fear;thankfully;3,87978E+14
fear;attached;3,87978E+14
fear;roughly;3,87978E+14
fear;apply;3,86967E+14
fear;thus;3,86318E+14
fear;#pride;3,86318E+14
fear;brazil;3,85533E+14
fear;schools;3,84285E+14
fear;wi;3,83338E+14
fear;defeat;3,83338E+14
fear;cells;3,83338E+14
fear;army;3,83338E+14
fear;forward;3,82925E+14
fear;ordering;3,81356E+14
fear;please;3,81029E+14
fear;begin;3,8089E+14
fear;tummy;3,80737E+14
fear;procrastinating;3,79557E+14
fear;defend;3,79557E+14
fear;transfer;3,79557E+14
fear;keys;3,7918E+14
fear;mask;3,78448E+14
fear;camp;3,78448E+14
fear;shuttle;3,76417E+14
fear;blackout;3,76417E+14
fear;temporary;3,76417E+14
fear;threaten;3,76417E+14
fear;vomiting;3,76417E+14
fear;hairspray;3,76417E+14
fear;#badass;3,76417E+14
fear;roger;3,76417E+14
fear;remembers;3,76417E+14
fear;setup;3,76417E+14
fear;40%;3,76417E+14
fear;release;3,75945E+14
fear;summer;3,75268E+14
fear;meeting;3,74604E+14
fear;checks;3,73768E+14
fear;brutal;3,73768E+14
fear;avoid;3,73423E+14
fear;election;3,72856E+14
fear;ring;3,72038E+14
fear;los;3,71503E+14
fear;#go;3,71503E+14
fear;enter;3,71503E+14
fear;disconnected;3,71503E+14
fear;sins;3,71503E+14
fear;prediction;3,71503E+14
fear;curtains;3,71503E+14
fear;percentage;3,71503E+14
fear;t_t;3,71503E+14
fear;flooding;3,71503E+14
fear;melting;3,71503E+14
fear;dome;3,71503E+14
fear;slept;3,70915E+14
fear;#thankgod;3,69544E+14
fear;september;3,69544E+14
fear;base;3,69544E+14
fear;warn;3,67834E+14
fear;plugged;3,67834E+14
fear;5k;3,67834E+14
fear;wheres;3,67834E+14
fear;report;3,66456E+13
fear;7th;3,65863E+14
fear;season;3,65773E+14
fear;drops;3,65505E+13
fear;visits;3,64989E+13
fear;crystal;3,64989E+13
fear;topic;3,64989E+13
fear;tesco;3,64989E+13
fear;#benghazi;3,64989E+13
fear;5pm;3,64989E+13
fear;loop;3,64989E+13
fear;review;3,64495E+14
fear;depression;3,64177E+14
fear;running;3,6415E+14
fear;before;3,63926E+14
fear;chapter;3,63135E+14
fear;permanent;3,62718E+14
fear;hundreds;3,62718E+14
fear;options;3,60865E+14
fear;cabin;3,60865E+14
fear;contest;3,60865E+14
fear;shipping;3,60865E+14
fear;months;3,60795E+14
fear;ghost;3,6006E+14
fear;eventful;3,59323E+14
fear;contemplating;3,59323E+14
fear;track;3,58484E+14
fear;experiences;3,5802E+14
fear;22;3,5802E+14
fear;welp;3,5802E+14
fear;lets;3,57192E+14
fear;giant;3,56904E+14
fear;shadow;3,56904E+14
fear;ace;3,56904E+14
fear;result;3,56567E+14
fear;handed;3,55939E+14
fear;sittin;3,55939E+14
fear;cards;3,55503E+14
fear;october;3,55094E+14
fear;paris;3,5435E+14
fear;drives;3,5401E+14
fear;monday;3,53173E+14
fear;appear;3,53098E+14
fear;decision;3,52987E+14
fear;accident;3,51444E+14
fear;hungover;3,51249E+14
fear;powerful;3,49951E+13
fear;needs;3,49621E+14
fear;#please;3,48988E+14
fear;kills;3,47793E+14
fear;dream;3,47037E+14
fear;leaving;3,46627E+14
fear;moment;3,44707E+13
fear;moving;3,43966E+14
fear;printer;3,42516E+14
fear;noooooo;3,42516E+14
fear;sooooooo;3,42516E+14
fear;assistant;3,42516E+14
fear;breath;3,42516E+14
fear;#nba;3,42516E+14
fear;surfing;3,42516E+14
fear;shell;3,42516E+14
fear;dc;3,42516E+14
fear;process;3,42516E+14
fear;pass;3,42516E+14
fear;absence;3,42516E+14
fear;gran;3,42516E+14
fear;earrings;3,42516E+14
fear;arena;3,42516E+14
fear;brake;3,42516E+14
fear;pins;3,42516E+14
fear;increases;3,42516E+14
fear;laura;3,42516E+14
fear;shelter;3,42516E+14
fear;varsity;3,42516E+14
fear;#politics;3,42516E+14
fear;penguin;3,42516E+14
fear;pit;3,42516E+14
fear;suggested;3,42516E+14
fear;clearing;3,42516E+14
fear;goods;3,42516E+14
fear;#busy;3,42516E+14
fear;hp;3,42516E+14
fear;accounting;3,42516E+14
fear;ooooo;3,42516E+14
fear;11th;3,42516E+14
fear;creature;3,42516E+14
fear;#revision;3,42516E+14
fear;effective;3,42516E+14
fear;believing;3,42516E+14
fear;52;3,42516E+14
fear;#dreams;3,42516E+14
fear;cakes;3,42516E+14
fear;backed;3,42516E+14
fear;printing;3,42516E+14
fear;sorts;3,42516E+14
fear;flags;3,42516E+14
fear;delayed;3,42516E+14
fear;wk;3,42516E+14
fear;independent;3,42516E+14
fear;11am;3,42516E+14
fear;practicing;3,42516E+14
fear;location;3,42516E+14
fear;rehearsal;3,42516E+14
fear;shorter;3,42516E+14
fear;scheduled;3,42516E+14
fear;sms;3,42516E+14
fear;locking;3,42516E+14
fear;59;3,42516E+14
fear;lisa;3,42516E+14
fear;h&amp;3,42516E+14
fear;blocks;3,42516E+14
fear;trap;3,42516E+14
fear;reaching;3,42516E+14
fear;seahawks;3,42516E+14
fear;gentle;3,42516E+14
fear;resting;3,42516E+14
fear;#friday;3,42516E+14
fear;#thatmomentwhen;3,42516E+14
fear;80s;3,42516E+14
fear;apparent;3,42516E+14
fear;drawer;3,42516E+14
fear;pointed;3,42516E+14
fear;scars;3,42516E+14
fear;yet;3,41721E+14
fear;omg;3,40598E+14
fear;gas;3,39817E+14
fear;almost;3,39148E+14
fear;anywhere;3,36898E+14
fear;aye;3,35398E+14
fear;move;3,34011E+14
fear;ah;3,33932E+13
fear;assignment;3,33666E+14
fear;cnt;3,33037E+14
fear;bake;3,33037E+14
fear;seek;3,3082E+13
fear;recovery;3,3082E+13
fear;clock;3,30415E+14
fear;cases;3,30093E+14
fear;00;3,29831E+14
fear;major;3,29695E+13
fear;starting;3,29557E+14
fear;pumped;3,2927E+14
fear;convince;3,28331E+14
fear;mode;3,27627E+14
fear;drown;3,27248E+14
fear;monsters;3,25986E+14
fear;wrapped;3,25986E+14
fear;debit;3,25986E+14
fear;mouse;3,25986E+14
fear;sleep;3,25871E+14
fear;#success;3,25518E+13
fear;filling;3,25274E+14
fear;experiencing;3,24497E+14
fear;ish;3,24497E+14
fear;escape;3,24497E+14
fear;asda;3,24497E+14
fear;2day;3,23647E+14
fear;jumped;3,23647E+14
fear;mall;3,23422E+14
fear;#college;3,23191E+14
fear;losing;3,22863E+14
fear;damage;3,22713E+14
fear;counts;3,22713E+14
fear;returning;3,22713E+14
fear;=/;3,22713E+14
fear;fuel;3,22713E+14
fear;#misshim;3,22713E+14
fear;//;3,22713E+14
fear;powers;3,22713E+14
fear;kicks;3,21682E+14
fear;maintenance;3,20537E+14
fear;calming;3,20537E+14
fear;snowboarding;3,20537E+14
fear;liars;3,20537E+14
fear;washer;3,20537E+14
fear;liberty;3,20537E+14
fear;educated;3,20537E+14
fear;led;3,19259E+14
fear;jan;3,18799E+14
fear;crown;3,17823E+13
fear;knocks;3,17823E+13
fear;43;3,17823E+13
fear;fringe;3,17823E+13
fear;sketchy;3,17823E+13
fear;noodle;3,17823E+13
fear;dropping;3,16198E+14
fear;yeh;3,16198E+14
fear;scholarship;3,16198E+14
fear;fever;3,15608E+14
fear;lid;3,14345E+14
fear;glasgow;3,14345E+14
fear;throwback;3,14345E+14
fear;encounter;3,14345E+14
fear;vending;3,14345E+14
fear;flood;3,14345E+14
fear;aliens;3,14345E+14
fear;bane;3,14345E+14
fear;weapon;3,14345E+14
